"","day121","day131","day141","day201","day211","day221","day231","day241","day121anom","day131anom","day141anom","day201anom","day211anom","day221anom","day231anom","day241anom"
"1978",38.6109394425796,40.8439717758031,41.952175092027,45.1266729760019,45.7564175641105,41.5149769605741,47.9968318608017,45.4256918077087,-0.835313128529251,0.590298923601111,1.62505175696645,0.839223726101643,0.763515777195344,-2.61457839621605,4.74330015776022,2.15400799845121
"1979",39.2090547881996,38.5438373171129,40.2894027627204,44.0377567178003,46.530252912707,45.8607228149912,44.9959141696413,40.5589489646363,-0.237197782909206,-1.70983553508911,-0.0377205723401346,-0.249692532099971,1.5373511257919,1.73116745820109,1.74238246659987,-2.71273484462117
"1980",37.8041425587344,41.5243995991542,41.8526483278645,42.8682460848584,44.7852998883668,37.991466669029,40.5172789582345,40.8718743403419,-1.6421100123744,1.27072674695214,1.52552499280394,-1.41920316504187,-0.207601898548319,-6.13808868776113,-2.7362527448069,-2.39980946891561
"1981",40.4902057648753,35.9352875725633,39.0019318902199,48.1285044734812,46.4803754548896,41.75225568596,43.2067277516977,43.4860537106956,1.04395319376646,-4.31838527963878,-1.32519144484068,3.84105522358089,1.48747366797448,-2.37729967083014,-0.046803951343712,0.214369901438118
"1982",37.7036619682438,41.3844099427868,40.4772885819607,40.7009002200532,46.2155196235962,46.7081091196987,45.4045801565944,43.3973120312091,-1.74259060286507,1.13073709058479,0.150165246900187,-3.58654902984713,1.22261783668107,2.57855376290855,2.15104845355297,0.125628221951629
"1983",37.3703919877985,36.6041685761866,42.7840766156746,43.2290657251866,45.2367837047348,46.9809463322638,39.4893382385912,40.5366064713872,-2.07586058331032,-3.64950427601548,2.45695328061402,-1.05838352471369,0.243881917819614,2.85139097547372,-3.76419346445021,-2.73507733787032
"1984",37.4151221624501,40.0727297705609,38.5820167720616,41.1515891154717,45.6953735256725,45.1812613508249,40.7397465399686,40.9413788761467,-2.03113040865869,-0.180943081641161,-1.74510656299893,-3.13586013442855,0.702471738757396,1.0517059940348,-2.5137851630728,-2.33030493311081
"1985",40.641629036999,42.5224506370545,40.8317751156657,43.2217217382026,43.346993873386,44.3393734328005,43.8271552535922,43.171099178328,1.19537646589016,2.2687777848525,0.504651780605137,-1.06572751169769,-1.64590791352915,0.209818076010343,0.573623550550707,-0.100584630929475
"1986",37.8533750415999,40.4804192218649,41.8609469866074,44.754934549088,42.7580830430538,44.4642481371352,41.6930634970977,38.0440765696516,-1.59287752950893,0.226746369662919,1.53382365154685,0.467485299187707,-2.23481874386133,0.334692780345037,-1.56046820594374,-5.22760723960586
"1987",38.3429018752292,40.1739346389521,40.0620290962981,43.9930965916305,42.2228046831772,38.9819043573196,39.9042090066913,40.808669999744,-1.10335069587967,-0.0797382132499749,-0.265094238762444,-0.294352658269744,-2.77009710373797,-5.14765099947058,-3.34932269635019,-2.46301380951348
"1988",41.8782676492177,40.2486292928059,39.2862541054342,44.8319225235459,48.6299600164241,47.5867378872719,39.390064999625,38.9159109429415,2.4320150781089,-0.00504355939612111,-1.04086922962634,0.544473273645643,3.63705822950892,3.45718253048173,-3.86346670341648,-4.35577286631599
"1989",40.0636019816226,37.9632892297431,39.9388249944523,43.4641535563494,51.3350054582421,45.8173041859031,42.1322947109064,40.7589426264489,0.617349410513746,-2.29038362245895,-0.388298340608266,-0.823295693550882,6.34210367132698,1.687748829113,-1.12123699213505,-2.51274118280861
"1990",37.9502022404526,38.6188373008985,38.0703241170589,47.3820385488036,45.3634750933534,41.786196153807,43.0832241257503,43.9413100462771,-1.49605033065625,-1.63483555130349,-2.2567992180016,3.09458929890337,0.370573306438246,-2.34335920298315,-0.170307577291162,0.669626237019607
"1991",38.0125290545046,37.5178956544475,43.6367052868765,41.9323014092592,42.541826355999,48.6204373960745,48.3116960496247,42.2370946305286,-1.43372351660422,-2.73577719775449,3.30958195181594,-2.35514784064109,-2.45107543091617,4.49088203928433,5.0581643465833,-1.03458917872889
"1992",39.1925271403043,35.4686699922991,34.1198624752879,43.5884452090143,42.9314551855365,41.2304986922761,40.5712106173502,44.1035142378186,-0.253725430804558,-4.78500285990296,-6.20726085977259,-0.699004040885995,-2.06144660137866,-2.89905666451401,-2.68232108569123,0.831830428561126
"1993",39.2143658582622,42.2193022869709,38.1024015023054,40.0627852542998,40.5537672687176,40.2660046551414,41.0356409803913,42.1791345492051,-0.231886712846681,1.9656294347689,-2.22472183275518,-4.22466399560045,-4.4391345181975,-3.86355070164873,-2.21789072265015,-1.09254926005243
"1994",39.0464046121377,41.7765329865369,39.7477689840036,46.8413557042789,44.7116355094209,44.134785932884,46.5597722475409,47.4921504048532,-0.399847958971172,1.52286013433491,-0.579354351056907,2.55390645437866,-0.281266277494225,0.00523057609391486,3.30624054449942,4.2204665955957
"1995",36.4625237539958,40.5431360882998,40.2829890415753,44.8951100614533,44.2646887292525,43.9667781383523,42.7469832596596,45.7077325139414,-2.98372881711304,0.289463236097781,-0.0441342934852784,0.607660811552975,-0.728213057662622,-0.16277721843786,-0.506548443381867,2.43604870468391
"1996",39.4152334041322,36.7703090626187,37.8493575252167,43.6750405149365,47.1413658565331,46.7616278645964,45.2626902130732,45.2185139950769,-0.0310191669766269,-3.48336378958335,-2.47776580984381,-0.612408734963829,2.14846406961798,2.63207250780631,2.00915851003178,1.94683018581942
"1997",41.2688887071663,39.9226664622769,36.6462314485367,46.3670808456787,45.4075677979371,42.3276444758609,47.8764237147739,47.260549173083,1.82263613605744,-0.331006389925086,-3.68089188652388,2.07963159577846,0.414666011021971,-1.80191088092926,4.62289201173247,3.98886536382551
"1998",43.164018015234,39.3820501674456,39.9350891840532,40.7425419104943,39.0866892974363,38.969201410247,41.1298412673652,40.5615186265731,3.71776544412518,-0.871622684756474,-0.392034151007365,-3.544907339406,-5.90621248947889,-5.16035394654317,-2.12369043567629,-2.7101651826844
"1999",38.1749173608296,39.9005991098958,38.7521367576923,52.1614338718793,45.825275650066,49.3364937969763,38.8658583012282,48.7288563273989,-1.27133521027921,-0.353073742306272,-1.57498657736823,7.873984621979,0.832373863150899,5.20693844018619,-4.38767340181323,5.45717251814142
"2000",38.4650251899429,38.0547701034888,42.3058835594419,46.3727085374082,40.0303513736273,44.0798741327824,41.3072721331271,45.3008524070314,-0.981227381165972,-2.19890274871327,1.97876022438139,2.08525928750792,-4.96255041328785,-0.0496812240077418,-1.94625956991435,2.02916859777395
"2001",36.8185640629808,38.4981026834255,39.2430400579377,42.7811557009262,44.3673277177743,43.4079875829663,39.9685782012943,41.9569545080018,-2.62768850812807,-1.75557016877654,-1.08408327712284,-1.50629354897409,-0.625574069140825,-0.721567773823828,-3.28495350174713,-1.31472930125569
